instance=54,n=100,m=50,d=5,type=B1
BinType:1 cost=1063
Link1339: itemNo1=66, itemNo2=63, cost=70
Link1340: itemNo1=66, itemNo2=69, cost=68
Link1341: itemNo1=66, itemNo2=71, cost=74
Link1342: itemNo1=66, itemNo2=80, cost=91
Link1343: itemNo1=66, itemNo2=83, cost=45
Link1344: itemNo1=66, itemNo2=85, cost=75
Link1345: itemNo1=66, itemNo2=86, cost=67
Link1346: itemNo1=66, itemNo2=88, cost=72
Link1347: itemNo1=66, itemNo2=89, cost=27
Link1348: itemNo1=66, itemNo2=94, cost=16
Link1349: itemNo1=66, itemNo2=98, cost=9
Link1350: itemNo1=67, itemNo2=3, cost=4
Link1351: itemNo1=67, itemNo2=7, cost=45
Link1352: itemNo1=67, itemNo2=12, cost=93
Link1353: itemNo1=67, itemNo2=19, cost=7
Link1354: itemNo1=67, itemNo2=20, cost=27
Link1355: itemNo1=67, itemNo2=23, cost=15
Link1356: itemNo1=67, itemNo2=43, cost=33
Link1357: itemNo1=67, itemNo2=57, cost=22
Link1358: itemNo1=67, itemNo2=69, cost=85
Link1359: itemNo1=67, itemNo2=80, cost=45
Link1360: itemNo1=67, itemNo2=87, cost=74
Link1361: itemNo1=67, itemNo2=94, cost=49
Link1362: itemNo1=67, itemNo2=96, cost=54
Link1363: itemNo1=68, itemNo2=2, cost=35
Link1364: itemNo1=68, itemNo2=19, cost=17
Link1365: itemNo1=68, itemNo2=21, cost=74
Link1366: itemNo1=68, itemNo2=46, cost=52
Link1367: itemNo1=68, itemNo2=51, cost=53
Link1368: itemNo1=68, itemNo2=53, cost=85
Link1369: itemNo1=68, itemNo2=54, cost=4
Link1370: itemNo1=68, itemNo2=67, cost=50
Link1371: itemNo1=68, itemNo2=75, cost=15
Link1372: itemNo1=68, itemNo2=77, cost=45
Link1373: itemNo1=68, itemNo2=81, cost=67
Link1374: itemNo1=68, itemNo2=82, cost=39
Link1375: itemNo1=68, itemNo2=85, cost=24
Link1376: itemNo1=68, itemNo2=86, cost=60
Link1377: itemNo1=68, itemNo2=89, cost=67
Link1378: itemNo1=69, itemNo2=18, cost=85
Link1379: itemNo1=69, itemNo2=22, cost=19
Link1380: itemNo1=69, itemNo2=30, cost=11
Link1381: itemNo1=69, itemNo2=32, cost=50
Link1382: itemNo1=69, itemNo2=37, cost=21
Link1383: itemNo1=69, itemNo2=39, cost=85
Link1384: itemNo1=69, itemNo2=40, cost=36
Link1385: itemNo1=69, itemNo2=47, cost=35
Link1386: itemNo1=69, itemNo2=48, cost=35
Link1387: itemNo1=69, itemNo2=50, cost=39
Link1388: itemNo1=69, itemNo2=62, cost=10
Link1389: itemNo1=69, itemNo2=71, cost=68
Link1390: itemNo1=69, itemNo2=82, cost=38
Link1391: itemNo1=69, itemNo2=88, cost=18
Link1392: itemNo1=69, itemNo2=94, cost=81
Link1393: itemNo1=70, itemNo2=13, cost=95
Link1394: itemNo1=70, itemNo2=16, cost=34
Link1395: itemNo1=70, itemNo2=18, cost=92
Link1396: itemNo1=70, itemNo2=40, cost=19
Link1397: itemNo1=70, itemNo2=52, cost=31
Link1398: itemNo1=70, itemNo2=62, cost=32
Link1399: itemNo1=70, itemNo2=72, cost=34
Link1400: itemNo1=70, itemNo2=77, cost=89
Link1401: itemNo1=70, itemNo2=80, cost=39
Link1402: itemNo1=70, itemNo2=86, cost=64
Link1403: itemNo1=70, itemNo2=87, cost=10
Link1404: itemNo1=71, itemNo2=1, cost=49
Link1405: itemNo1=71, itemNo2=4, cost=89
Link1406: itemNo1=71, itemNo2=8, cost=14
Link1407: itemNo1=71, itemNo2=9, cost=38
Link1408: itemNo1=71, itemNo2=17, cost=3
Link1409: itemNo1=71, itemNo2=19, cost=80
Link1410: itemNo1=71, itemNo2=20, cost=41
Link1411: itemNo1=71, itemNo2=23, cost=17
Link1412: itemNo1=71, itemNo2=27, cost=19
Link1413: itemNo1=71, itemNo2=39, cost=33
Link1414: itemNo1=71, itemNo2=40, cost=81
Link1415: itemNo1=71, itemNo2=44, cost=21
Link1416: itemNo1=71, itemNo2=46, cost=25
Link1417: itemNo1=71, itemNo2=53, cost=43
Link1418: itemNo1=71, itemNo2=54, cost=8
Link1419: itemNo1=71, itemNo2=62, cost=14
Link1420: itemNo1=71, itemNo2=67, cost=69
Link1421: itemNo1=71, itemNo2=70, cost=94
Link1422: itemNo1=71, itemNo2=77, cost=58
Link1423: itemNo1=71, itemNo2=80, cost=11
Link1424: itemNo1=71, itemNo2=82, cost=37
Link1425: itemNo1=71, itemNo2=87, cost=50
Link1426: itemNo1=71, itemNo2=100, cost=65
Link1427: itemNo1=72, itemNo2=5, cost=5
Link1428: itemNo1=72, itemNo2=6, cost=54
Link1429: itemNo1=72, itemNo2=10, cost=47
Link1430: itemNo1=72, itemNo2=15, cost=33
Link1431: itemNo1=72, itemNo2=17, cost=93
Link1432: itemNo1=72, itemNo2=18, cost=13
Link1433: itemNo1=72, itemNo2=20, cost=61
Link1434: itemNo1=72, itemNo2=28, cost=9
Link1435: itemNo1=72, itemNo2=32, cost=78
Link1436: itemNo1=72, itemNo2=37, cost=49
Link1437: itemNo1=72, itemNo2=46, cost=84
Link1438: itemNo1=72, itemNo2=48, cost=92
Link1439: itemNo1=72, itemNo2=55, cost=39
Link1440: itemNo1=72, itemNo2=58, cost=92
Link1441: itemNo1=72, itemNo2=59, cost=80
Link1442: itemNo1=72, itemNo2=60, cost=52
Link1443: itemNo1=72, itemNo2=61, cost=6
Link1444: itemNo1=72, itemNo2=62, cost=70
Link1445: itemNo1=72, itemNo2=69, cost=16
Link1446: itemNo1=72, itemNo2=76, cost=28
Link1447: itemNo1=72, itemNo2=88, cost=40
Link1448: itemNo1=72, itemNo2=89, cost=48
Link1449: itemNo1=72, itemNo2=91, cost=2
Link1450: itemNo1=72, itemNo2=98, cost=96
Link1451: itemNo1=72, itemNo2=100, cost=99
Link1452: itemNo1=73, itemNo2=10, cost=81
Link1453: itemNo1=73, itemNo2=14, cost=55
Link1454: itemNo1=73, itemNo2=15, cost=69
Link1455: itemNo1=73, itemNo2=16, cost=35
Link1456: itemNo1=73, itemNo2=18, cost=14
Link1457: itemNo1=73, itemNo2=20, cost=34
Link1458: itemNo1=73, itemNo2=27, cost=25
Link1459: itemNo1=73, itemNo2=29, cost=7
Link1460: itemNo1=73, itemNo2=31, cost=29
Link1461: itemNo1=73, itemNo2=52, cost=46
Link1462: itemNo1=73, itemNo2=58, cost=22
Link1463: itemNo1=73, itemNo2=65, cost=49
Link1464: itemNo1=73, itemNo2=67, cost=13
Link1465: itemNo1=73, itemNo2=89, cost=75
Link1466: itemNo1=73, itemNo2=93, cost=18
Link1467: itemNo1=73, itemNo2=95, cost=67
Link1468: itemNo1=73, itemNo2=96, cost=32
Link1469: itemNo1=73, itemNo2=98, cost=2
Link1470: itemNo1=74, itemNo2=4, cost=58
Link1471: itemNo1=74, itemNo2=25, cost=72
Link1472: itemNo1=74, itemNo2=28, cost=49
Link1473: itemNo1=74, itemNo2=32, cost=38
Link1474: itemNo1=74, itemNo2=34, cost=89
Link1475: itemNo1=74, itemNo2=47, cost=28
Link1476: itemNo1=74, itemNo2=61, cost=32
Link1477: itemNo1=74, itemNo2=62, cost=74
Link1478: itemNo1=74, itemNo2=65, cost=75
Link1479: itemNo1=74, itemNo2=66, cost=97
Link1480: itemNo1=74, itemNo2=68, cost=87
Link1481: itemNo1=74, itemNo2=71, cost=36
Link1482: itemNo1=74, itemNo2=72, cost=35
Link1483: itemNo1=74, itemNo2=75, cost=90
Link1484: itemNo1=74, itemNo2=76, cost=25
Link1485: itemNo1=74, itemNo2=86, cost=8
Link1486: itemNo1=74, itemNo2=97, cost=6
Link1487: itemNo1=75, itemNo2=1, cost=84
Link1488: itemNo1=75, itemNo2=4, cost=94
Link1489: itemNo1=75, itemNo2=5, cost=16
Link1490: itemNo1=75, itemNo2=21, cost=13
Link1491: itemNo1=75, itemNo2=31, cost=58
Link1492: itemNo1=75, itemNo2=35, cost=26
Link1493: itemNo1=75, itemNo2=40, cost=25
Link1494: itemNo1=75, itemNo2=51, cost=50
Link1495: itemNo1=75, itemNo2=53, cost=97
Link1496: itemNo1=75, itemNo2=55, cost=23
Link1497: itemNo1=75, itemNo2=64, cost=52
Link1498: itemNo1=75, itemNo2=65, cost=89
Link1499: itemNo1=75, itemNo2=71, cost=75
Link1500: itemNo1=75, itemNo2=77, cost=6
Link1501: itemNo1=75, itemNo2=79, cost=85
Link1502: itemNo1=75, itemNo2=99, cost=75
Link1503: itemNo1=76, itemNo2=6, cost=18
Link1504: itemNo1=76, itemNo2=11, cost=62
Link1505: itemNo1=76, itemNo2=36, cost=16
Link1506: itemNo1=76, itemNo2=47, cost=79
Link1507: itemNo1=76, itemNo2=54, cost=91
Link1508: itemNo1=76, itemNo2=56, cost=37
Link1509: itemNo1=76, itemNo2=81, cost=84
Link1510: itemNo1=76, itemNo2=83, cost=31
Link1511: itemNo1=76, itemNo2=88, cost=79
Link1512: itemNo1=76, itemNo2=98, cost=63
Link1513: itemNo1=77, itemNo2=5, cost=48
Link1514: itemNo1=77, itemNo2=6, cost=36
Link1515: itemNo1=77, itemNo2=16, cost=91
Link1516: itemNo1=77, itemNo2=17, cost=18
Link1517: itemNo1=77, itemNo2=21, cost=67
Link1518: itemNo1=77, itemNo2=27, cost=49
Link1519: itemNo1=77, itemNo2=28, cost=42
Link1520: itemNo1=77, itemNo2=36, cost=98
Link1521: itemNo1=77, itemNo2=37, cost=4
Link1522: itemNo1=77, itemNo2=39, cost=12
Link1523: itemNo1=77, itemNo2=40, cost=29
Link1524: itemNo1=77, itemNo2=42, cost=38
Link1525: itemNo1=77, itemNo2=46, cost=69
Link1526: itemNo1=77, itemNo2=48, cost=29
Link1527: itemNo1=77, itemNo2=53, cost=1
Link1528: itemNo1=77, itemNo2=60, cost=71
Link1529: itemNo1=77, itemNo2=65, cost=52
Link1530: itemNo1=77, itemNo2=81, cost=35
Link1531: itemNo1=77, itemNo2=96, cost=28
Link1532: itemNo1=77, itemNo2=98, cost=38
Link1533: itemNo1=77, itemNo2=100, cost=36
Link1534: itemNo1=78, itemNo2=2, cost=76
Link1535: itemNo1=78, itemNo2=15, cost=99
Link1536: itemNo1=78, itemNo2=18, cost=32
Link1537: itemNo1=78, itemNo2=21, cost=55
Link1538: itemNo1=78, itemNo2=23, cost=18
Link1539: itemNo1=78, itemNo2=27, cost=1
Link1540: itemNo1=78, itemNo2=59, cost=38
Link1541: itemNo1=78, itemNo2=63, cost=17
Link1542: itemNo1=78, itemNo2=73, cost=35
Link1543: itemNo1=78, itemNo2=74, cost=97
Link1544: itemNo1=78, itemNo2=80, cost=80
Link1545: itemNo1=78, itemNo2=84, cost=1
Link1546: itemNo1=78, itemNo2=86, cost=79
Link1547: itemNo1=78, itemNo2=88, cost=26
Link1548: itemNo1=79, itemNo2=5, cost=97
Link1549: itemNo1=79, itemNo2=22, cost=38
Link1550: itemNo1=79, itemNo2=23, cost=55
Link1551: itemNo1=79, itemNo2=25, cost=96
Link1552: itemNo1=79, itemNo2=28, cost=57
Link1553: itemNo1=79, itemNo2=32, cost=87
Link1554: itemNo1=79, itemNo2=36, cost=11
Link1555: itemNo1=79, itemNo2=37, cost=87
Link1556: itemNo1=79, itemNo2=43, cost=45
Link1557: itemNo1=79, itemNo2=44, cost=90
Link1558: itemNo1=79, itemNo2=45, cost=67
Link1559: itemNo1=79, itemNo2=47, cost=51
Link1560: itemNo1=79, itemNo2=56, cost=25
Link1561: itemNo1=79, itemNo2=59, cost=72
Link1562: itemNo1=79, itemNo2=62, cost=6
Link1563: itemNo1=79, itemNo2=64, cost=97
Link1564: itemNo1=79, itemNo2=69, cost=13
Link1565: itemNo1=79, itemNo2=71, cost=40
Link1566: itemNo1=79, itemNo2=76, cost=85
Link1567: itemNo1=79, itemNo2=78, cost=2
Link1568: itemNo1=79, itemNo2=92, cost=90
Link1569: itemNo1=80, itemNo2=4, cost=71
Link1570: itemNo1=80, itemNo2=10, cost=74
Link1571: itemNo1=80, itemNo2=11, cost=85
Link1572: itemNo1=80, itemNo2=12, cost=29
Link1573: itemNo1=80, itemNo2=13, cost=39
Link1574: itemNo1=80, itemNo2=15, cost=19
Link1575: itemNo1=80, itemNo2=19, cost=34
Link1576: itemNo1=80, itemNo2=20, cost=35
Link1577: itemNo1=80, itemNo2=22, cost=93
Link1578: itemNo1=80, itemNo2=25, cost=41
Link1579: itemNo1=80, itemNo2=30, cost=94
Link1580: itemNo1=80, itemNo2=32, cost=31
Link1581: itemNo1=80, itemNo2=33, cost=33
Link1582: itemNo1=80, itemNo2=40, cost=44
Link1583: itemNo1=80, itemNo2=43, cost=35
Link1584: itemNo1=80, itemNo2=44, cost=99
Link1585: itemNo1=80, itemNo2=45, cost=15
Link1586: itemNo1=80, itemNo2=55, cost=97
Link1587: itemNo1=80, itemNo2=66, cost=16
Link1588: itemNo1=80, itemNo2=72, cost=67
Link1589: itemNo1=80, itemNo2=82, cost=96
Link1590: itemNo1=80, itemNo2=83, cost=12
Link1591: itemNo1=80, itemNo2=84, cost=8
Link1592: itemNo1=80, itemNo2=96, cost=46
Link1593: itemNo1=80, itemNo2=99, cost=60
Link1594: itemNo1=81, itemNo2=8, cost=61
Link1595: itemNo1=81, itemNo2=11, cost=91
Link1596: itemNo1=81, itemNo2=15, cost=59
Link1597: itemNo1=81, itemNo2=16, cost=87
Link1598: itemNo1=81, itemNo2=19, cost=11
Link1599: itemNo1=81, itemNo2=21, cost=39
Link1600: itemNo1=81, itemNo2=28, cost=63
Link1601: itemNo1=81, itemNo2=37, cost=60
Link1602: itemNo1=81, itemNo2=42, cost=38
Link1603: itemNo1=81, itemNo2=43, cost=21
Link1604: itemNo1=81, itemNo2=61, cost=79
Link1605: itemNo1=81, itemNo2=62, cost=18
Link1606: itemNo1=81, itemNo2=68, cost=90
Link1607: itemNo1=81, itemNo2=73, cost=71
Link1608: itemNo1=81, itemNo2=74, cost=63
Link1609: itemNo1=81, itemNo2=76, cost=43
Link1610: itemNo1=81, itemNo2=78, cost=72
Link1611: itemNo1=81, itemNo2=79, cost=49
Link1612: itemNo1=81, itemNo2=82, cost=80
Link1613: itemNo1=81, itemNo2=89, cost=15
Link1614: itemNo1=81, itemNo2=95, cost=88
Link1615: itemNo1=81, itemNo2=99, cost=84
Link1616: itemNo1=82, itemNo2=2, cost=35
Link1617: itemNo1=82, itemNo2=6, cost=20
Link1618: itemNo1=82, itemNo2=7, cost=25
Link1619: itemNo1=82, itemNo2=10, cost=21
Link1620: itemNo1=82, itemNo2=12, cost=14
Link1621: itemNo1=82, itemNo2=15, cost=40
Link1622: itemNo1=82, itemNo2=20, cost=29
Link1623: itemNo1=82, itemNo2=22, cost=43
Link1624: itemNo1=82, itemNo2=31, cost=94
Link1625: itemNo1=82, itemNo2=60, cost=86
Link1626: itemNo1=82, itemNo2=63, cost=59
Link1627: itemNo1=82, itemNo2=74, cost=28
Link1628: itemNo1=82, itemNo2=78, cost=59
Link1629: itemNo1=82, itemNo2=84, cost=65
Link1630: itemNo1=82, itemNo2=86, cost=7
Link1631: itemNo1=82, itemNo2=87, cost=28
Link1632: itemNo1=82, itemNo2=90, cost=98
Link1633: itemNo1=82, itemNo2=93, cost=92
Link1634: itemNo1=82, itemNo2=97, cost=77
Link1635: itemNo1=83, itemNo2=4, cost=88
Link1636: itemNo1=83, itemNo2=9, cost=26
Link1637: itemNo1=83, itemNo2=16, cost=80
Link1638: itemNo1=83, itemNo2=19, cost=7
Link1639: itemNo1=83, itemNo2=27, cost=1
Link1640: itemNo1=83, itemNo2=31, cost=11
Link1641: itemNo1=83, itemNo2=33, cost=62
Link1642: itemNo1=83, itemNo2=36, cost=38
Link1643: itemNo1=83, itemNo2=39, cost=19
Link1644: itemNo1=83, itemNo2=41, cost=2
Link1645: itemNo1=83, itemNo2=43, cost=37
Link1646: itemNo1=83, itemNo2=47, cost=24
Link1647: itemNo1=83, itemNo2=49, cost=26
Link1648: itemNo1=83, itemNo2=56, cost=68
Link1649: itemNo1=83, itemNo2=61, cost=15
Link1650: itemNo1=83, itemNo2=64, cost=43
Link1651: itemNo1=83, itemNo2=66, cost=31
Link1652: itemNo1=83, itemNo2=74, cost=87
Link1653: itemNo1=83, itemNo2=77, cost=25
Link1654: itemNo1=83, itemNo2=78, cost=68
Link1655: itemNo1=83, itemNo2=85, cost=85
Link1656: itemNo1=83, itemNo2=92, cost=94
Link1657: itemNo1=83, itemNo2=96, cost=89
Link1658: itemNo1=83, itemNo2=97, cost=52
Link1659: itemNo1=83, itemNo2=98, cost=19
Link1660: itemNo1=84, itemNo2=2, cost=6
Link1661: itemNo1=84, itemNo2=11, cost=96
Link1662: itemNo1=84, itemNo2=29, cost=38
Link1663: itemNo1=84, itemNo2=48, cost=19
Link1664: itemNo1=84, itemNo2=59, cost=99
Link1665: itemNo1=84, itemNo2=60, cost=12
Link1666: itemNo1=84, itemNo2=67, cost=35
Link1667: itemNo1=84, itemNo2=68, cost=77
Link1668: itemNo1=84, itemNo2=70, cost=54
Link1669: itemNo1=84, itemNo2=78, cost=69
Link1670: itemNo1=84, itemNo2=82, cost=34
Link1671: itemNo1=84, itemNo2=85, cost=25
Link1672: itemNo1=84, itemNo2=87, cost=46
Link1673: itemNo1=84, itemNo2=96, cost=42
Link1674: itemNo1=84, itemNo2=99, cost=98
Link1675: itemNo1=85, itemNo2=4, cost=56
Link1676: itemNo1=85, itemNo2=5, cost=96
Link1677: itemNo1=85, itemNo2=6, cost=73
Link1678: itemNo1=85, itemNo2=8, cost=2
Link1679: itemNo1=85, itemNo2=11, cost=62
Link1680: itemNo1=85, itemNo2=24, cost=59
Link1681: itemNo1=85, itemNo2=27, cost=2
Link1682: itemNo1=85, itemNo2=29, cost=58
Link1683: itemNo1=85, itemNo2=35, cost=29
Link1684: itemNo1=85, itemNo2=38, cost=32
Link1685: itemNo1=85, itemNo2=39, cost=19
Link1686: itemNo1=85, itemNo2=40, cost=51
Link1687: itemNo1=85, itemNo2=46, cost=20
Link1688: itemNo1=85, itemNo2=52, cost=90
Link1689: itemNo1=85, itemNo2=53, cost=28
Link1690: itemNo1=85, itemNo2=54, cost=34
Link1691: itemNo1=85, itemNo2=57, cost=29
Link1692: itemNo1=85, itemNo2=58, cost=48
Link1693: itemNo1=85, itemNo2=59, cost=98
Link1694: itemNo1=85, itemNo2=65, cost=74
Link1695: itemNo1=85, itemNo2=74, cost=93
Link1696: itemNo1=85, itemNo2=75, cost=24
Link1697: itemNo1=85, itemNo2=78, cost=11
Link1698: itemNo1=85, itemNo2=79, cost=4
Link1699: itemNo1=85, itemNo2=80, cost=21
Link1700: itemNo1=85, itemNo2=87, cost=93
Link1701: itemNo1=85, itemNo2=100, cost=80
Link1702: itemNo1=86, itemNo2=4, cost=64
Link1703: itemNo1=86, itemNo2=5, cost=58
Link1704: itemNo1=86, itemNo2=7, cost=53
Link1705: itemNo1=86, itemNo2=9, cost=9
Link1706: itemNo1=86, itemNo2=12, cost=48
Link1707: itemNo1=86, itemNo2=13, cost=58
Link1708: itemNo1=86, itemNo2=15, cost=78
Link1709: itemNo1=86, itemNo2=23, cost=82
Link1710: itemNo1=86, itemNo2=29, cost=9
Link1711: itemNo1=86, itemNo2=31, cost=56
Link1712: itemNo1=86, itemNo2=32, cost=85
Link1713: itemNo1=86, itemNo2=47, cost=12
Link1714: itemNo1=86, itemNo2=50, cost=42
Link1715: itemNo1=86, itemNo2=61, cost=15
Link1716: itemNo1=86, itemNo2=67, cost=26
Link1717: itemNo1=86, itemNo2=69, cost=78
Link1718: itemNo1=86, itemNo2=72, cost=57
Link1719: itemNo1=86, itemNo2=75, cost=42
Link1720: itemNo1=86, itemNo2=77, cost=34
Link1721: itemNo1=86, itemNo2=84, cost=1
Link1722: itemNo1=86, itemNo2=89, cost=81
Link1723: itemNo1=86, itemNo2=95, cost=44
Link1724: itemNo1=86, itemNo2=96, cost=72
Link1725: itemNo1=86, itemNo2=99, cost=59
Link1726: itemNo1=87, itemNo2=5, cost=97
Link1727: itemNo1=87, itemNo2=6, cost=69
Link1728: itemNo1=87, itemNo2=11, cost=53
Link1729: itemNo1=87, itemNo2=12, cost=7
Link1730: itemNo1=87, itemNo2=18, cost=60
Link1731: itemNo1=87, itemNo2=30, cost=46
Link1732: itemNo1=87, itemNo2=31, cost=79
Link1733: itemNo1=87, itemNo2=40, cost=6
Link1734: itemNo1=87, itemNo2=41, cost=94
Link1735: itemNo1=87, itemNo2=55, cost=90
Link1736: itemNo1=87, itemNo2=58, cost=3
Link1737: itemNo1=87, itemNo2=68, cost=51
Link1738: itemNo1=87, itemNo2=69, cost=13
Link1739: itemNo1=87, itemNo2=81, cost=84
Link1740: itemNo1=87, itemNo2=95, cost=57
Link1741: itemNo1=87, itemNo2=99, cost=98
Link1742: itemNo1=88, itemNo2=2, cost=85
Link1743: itemNo1=88, itemNo2=12, cost=82
Link1744: itemNo1=88, itemNo2=16, cost=36
Link1745: itemNo1=88, itemNo2=20, cost=20
Link1746: itemNo1=88, itemNo2=23, cost=96
Link1747: itemNo1=88, itemNo2=27, cost=53
Link1748: itemNo1=88, itemNo2=31, cost=63
Link1749: itemNo1=88, itemNo2=38, cost=6
Link1750: itemNo1=88, itemNo2=41, cost=34
Link1751: itemNo1=88, itemNo2=48, cost=1
Link1752: itemNo1=88, itemNo2=49, cost=96
Link1753: itemNo1=88, itemNo2=54, cost=22
Link1754: itemNo1=88, itemNo2=60, cost=81
Link1755: itemNo1=88, itemNo2=61, cost=33
Link1756: itemNo1=88, itemNo2=65, cost=27
Link1757: itemNo1=88, itemNo2=70, cost=9
Link1758: itemNo1=88, itemNo2=75, cost=93
Link1759: itemNo1=88, itemNo2=78, cost=79
Link1760: itemNo1=88, itemNo2=81, cost=71
Link1761: itemNo1=88, itemNo2=86, cost=79
Link1762: itemNo1=88, itemNo2=90, cost=92
Link1763: itemNo1=88, itemNo2=94, cost=36
Link1764: itemNo1=88, itemNo2=99, cost=79
Link1765: itemNo1=88, itemNo2=100, cost=53
Link1766: itemNo1=89, itemNo2=7, cost=78
Link1767: itemNo1=89, itemNo2=9, cost=50
Link1768: itemNo1=89, itemNo2=15, cost=18
Link1769: itemNo1=89, itemNo2=17, cost=51
Link1770: itemNo1=89, itemNo2=20, cost=34
Link1771: itemNo1=89, itemNo2=24, cost=96
Link1772: itemNo1=89, itemNo2=26, cost=44
Link1773: itemNo1=89, itemNo2=27, cost=91
Link1774: itemNo1=89, itemNo2=34, cost=66
Link1775: itemNo1=89, itemNo2=42, cost=25
Link1776: itemNo1=89, itemNo2=44, cost=48
Link1777: itemNo1=89, itemNo2=50, cost=53
Link1778: itemNo1=89, itemNo2=59, cost=90
Link1779: itemNo1=89, itemNo2=66, cost=59
Link1780: itemNo1=89, itemNo2=76, cost=65
Link1781: itemNo1=89, itemNo2=86, cost=2
Link1782: itemNo1=89, itemNo2=87, cost=18
Link1783: itemNo1=89, itemNo2=91, cost=72
Link1784: itemNo1=89, itemNo2=93, cost=50
Link1785: itemNo1=89, itemNo2=96, cost=61
Link1786: itemNo1=90, itemNo2=17, cost=7
Link1787: itemNo1=90, itemNo2=18, cost=6
Link1788: itemNo1=90, itemNo2=30, cost=91
Link1789: itemNo1=90, itemNo2=38, cost=85
Link1790: itemNo1=90, itemNo2=43, cost=45
Link1791: itemNo1=90, itemNo2=55, cost=37
Link1792: itemNo1=90, itemNo2=60, cost=15
Link1793: itemNo1=90, itemNo2=73, cost=30
Link1794: itemNo1=90, itemNo2=75, cost=3
Link1795: itemNo1=90, itemNo2=83, cost=92
Link1796: itemNo1=90, itemNo2=86, cost=69
Link1797: itemNo1=90, itemNo2=87, cost=87
Link1798: itemNo1=90, itemNo2=91, cost=90
Link1799: itemNo1=90, itemNo2=98, cost=31
Link1800: itemNo1=90, itemNo2=99, cost=89
Link1801: itemNo1=91, itemNo2=1, cost=24
Link1802: itemNo1=91, itemNo2=3, cost=51
Link1803: itemNo1=91, itemNo2=11, cost=39
Link1804: itemNo1=91, itemNo2=16, cost=37
Link1805: itemNo1=91, itemNo2=18, cost=21
Link1806: itemNo1=91, itemNo2=24, cost=49
Link1807: itemNo1=91, itemNo2=25, cost=21
Link1808: itemNo1=91, itemNo2=28, cost=27
Link1809: itemNo1=91, itemNo2=31, cost=76
Link1810: itemNo1=91, itemNo2=39, cost=34
Link1811: itemNo1=91, itemNo2=46, cost=98
Link1812: itemNo1=91, itemNo2=50, cost=27
Link1813: itemNo1=91, itemNo2=52, cost=36
Link1814: itemNo1=91, itemNo2=58, cost=32
Link1815: itemNo1=91, itemNo2=69, cost=94
Link1816: itemNo1=91, itemNo2=70, cost=5
Link1817: itemNo1=91, itemNo2=75, cost=28
Link1818: itemNo1=91, itemNo2=78, cost=12
Link1819: itemNo1=91, itemNo2=83, cost=57
Link1820: itemNo1=91, itemNo2=87, cost=84
Link1821: itemNo1=91, itemNo2=90, cost=8
Link1822: itemNo1=91, itemNo2=92, cost=85
Link1823: itemNo1=91, itemNo2=96, cost=84
Link1824: itemNo1=92, itemNo2=2, cost=79
Link1825: itemNo1=92, itemNo2=3, cost=97
Link1826: itemNo1=92, itemNo2=10, cost=48
Link1827: itemNo1=92, itemNo2=15, cost=65
Link1828: itemNo1=92, itemNo2=26, cost=34
Link1829: itemNo1=92, itemNo2=36, cost=6
Link1830: itemNo1=92, itemNo2=39, cost=81
Link1831: itemNo1=92, itemNo2=49, cost=57
Link1832: itemNo1=92, itemNo2=50, cost=80
Link1833: itemNo1=92, itemNo2=52, cost=4
Link1834: itemNo1=92, itemNo2=58, cost=28
Link1835: itemNo1=92, itemNo2=60, cost=18
Link1836: itemNo1=92, itemNo2=65, cost=12
Link1837: itemNo1=92, itemNo2=67, cost=17
Link1838: itemNo1=92, itemNo2=68, cost=75
Link1839: itemNo1=92, itemNo2=71, cost=11
Link1840: itemNo1=92, itemNo2=73, cost=50
Link1841: itemNo1=92, itemNo2=84, cost=98
Link1842: itemNo1=92, itemNo2=91, cost=83
Link1843: itemNo1=92, itemNo2=100, cost=16
Link1844: itemNo1=93, itemNo2=1, cost=31
Link1845: itemNo1=93, itemNo2=6, cost=94
Link1846: itemNo1=93, itemNo2=13, cost=29
Link1847: itemNo1=93, itemNo2=15, cost=8
Link1848: itemNo1=93, itemNo2=23, cost=72
Link1849: itemNo1=93, itemNo2=36, cost=40
Link1850: itemNo1=93, itemNo2=41, cost=34
Link1851: itemNo1=93, itemNo2=44, cost=35
Link1852: itemNo1=93, itemNo2=45, cost=69
Link1853: itemNo1=93, itemNo2=49, cost=64
Link1854: itemNo1=93, itemNo2=55, cost=96
Link1855: itemNo1=93, itemNo2=57, cost=26
Link1856: itemNo1=93, itemNo2=58, cost=65
Link1857: itemNo1=93, itemNo2=63, cost=81
Link1858: itemNo1=93, itemNo2=64, cost=53
Link1859: itemNo1=93, itemNo2=70, cost=9
Link1860: itemNo1=93, itemNo2=71, cost=19
Link1861: itemNo1=93, itemNo2=78, cost=60
Link1862: itemNo1=93, itemNo2=80, cost=39
Link1863: itemNo1=93, itemNo2=87, cost=21
Link1864: itemNo1=93, itemNo2=91, cost=91
Link1865: itemNo1=93, itemNo2=92, cost=27
Link1866: itemNo1=93, itemNo2=97, cost=86
Link1867: itemNo1=94, itemNo2=1, cost=11
Link1868: itemNo1=94, itemNo2=6, cost=46
Link1869: itemNo1=94, itemNo2=14, cost=56
Link1870: itemNo1=94, itemNo2=17, cost=14
Link1871: itemNo1=94, itemNo2=24, cost=43
Link1872: itemNo1=94, itemNo2=30, cost=53
Link1873: itemNo1=94, itemNo2=32, cost=17
Link1874: itemNo1=94, itemNo2=33, cost=47
Link1875: itemNo1=94, itemNo2=35, cost=73
